id=441027|name=a steamwork repairer|level=80|race=577|class=2|bodytype=5|gender=2|size=3|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94050|exp_mod=100|spawns=gyrospirez~9~640~50|drops=17465~19.7;12564~11.5;9180~11.2;32686~10.7;32615~10.4;17435~10.2;32684~9.7;32685~9.2;32687~8.4;32683~8.3;32614~7.7;32617~7.2;32730~6.7;35086~6.2;37532~5.8;36287~5.6;37959~5.4;35089~5.3;9184~3.5;22503~1.5;17466~1.1;10037~1.1;32702~0.8;32704~0.8;32719~0.8;32705~0.7;32703~0.6;32712~0.6;32714~0.6;32716~0.6;32720~0.6;32723~0.6;32725~0.6;32708~0.6;32713~0.6;32724~0.6;32709~0.6;32726~0.6;32711~0.5;32715~0.5;32722~0.5;37849~0.5;32706~0.4;32707~0.4;32729~0.4;37844~0.4;37850~0.4;37858~0.4;32727~0.3;37851~0.3;45891~0.3;37845~0.3;37848~0.3;37847~0.2;37852~0.2;58068~0.2;37846~0.1;58067~0.1;10028~0.1;37859~0.1;47099~0
id=441028|name=a steamwork worker|level=81|race=457|class=1|bodytype=5|gender=2|texture=3|size=3|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|exp_mod=100|spawns=gyrospirez~1~640~50
id=441029|name=a steamwork exterminator|level=81|race=440|class=9|bodytype=5|gender=2|texture=3|size=5|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94048|exp_mod=100|spawns=gyrospirez~1~640~50|drops=32684~12;32686~11.4;9180~6.9;32687~6.9;32683~6.6;32685~6.2;16976~5.8;17434~5.3;37532~4.3;35089~3.9;35086~3.5;37959~3;37848~0.7;37849~0.7;37847~0.5;37858~0.5;10028~0.4;37845~0.4;37851~0.4;45891~0.4;37859~0.3;58067~0.3;58068~0.3;37846~0.1
id=441030|name=a steamwork worker|level=81|race=457|class=1|bodytype=5|gender=2|texture=3|size=3|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|exp_mod=100|spawns=gyrospirez~1~640~50
id=441031|name=a steamwork exterminator|level=80|race=440|class=9|bodytype=5|gender=2|texture=3|size=5|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94048|exp_mod=100|spawns=gyrospirez~2~640~50|drops=32684~12;32686~11.4;9180~6.9;32687~6.9;32683~6.6;32685~6.2;16976~5.8;17434~5.3;37532~4.3;35089~3.9;35086~3.5;37959~3;37848~0.7;37849~0.7;37847~0.5;37858~0.5;10028~0.4;37845~0.4;37851~0.4;45891~0.4;37859~0.3;58067~0.3;58068~0.3;37846~0.1
id=441032|name=a steamwork worker|level=81|race=457|class=1|bodytype=5|gender=2|texture=3|size=3|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|exp_mod=100|spawns=gyrospirez~1~640~50
id=441033|name=a cleaning ooze|level=80|race=549|class=1|bodytype=23|gender=2|texture=5|size=6|hp=7200|AC=388|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=100|STR=306|STA=306|DEX=306|AGI=306|_INT=306|WIS=306|CHA=306|npc_aggro=1|trackable=1|loottable_id=94045|exp_mod=100|spawns=gyrospirez~1~640~50|drops=17465~15.4;34996~12.2;37532~5.2;35089~5.2;35086~5;37959~4.4;17466~1.2;22503~1;10037~0.9;37851~0.5;45891~0.5;37846~0.4;37848~0.4;37852~0.4;58067~0.4;58068~0.4;37844~0.3;37849~0.3;37850~0.3;37845~0.3;37859~0.3;10028~0.2;37847~0.2;37858~0.2;47099~0
id=441034|name=a steamwork worker|level=81|race=457|class=1|bodytype=5|gender=2|texture=3|size=3|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|exp_mod=100|spawns=gyrospirez~1~640~50
id=441035|name=a steamwork repairer|level=81|race=577|class=2|bodytype=5|gender=2|size=3|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|loottable_id=94050|exp_mod=100|spawns=gyrospirez~5~640~50|drops=17465~19.7;12564~11.5;9180~11.2;32686~10.7;32615~10.4;17435~10.2;32684~9.7;32685~9.2;32687~8.4;32683~8.3;32614~7.7;32617~7.2;32730~6.7;35086~6.2;37532~5.8;36287~5.6;37959~5.4;35089~5.3;9184~3.5;22503~1.5;17466~1.1;10037~1.1;32702~0.8;32704~0.8;32719~0.8;32705~0.7;32703~0.6;32712~0.6;32714~0.6;32716~0.6;32720~0.6;32723~0.6;32725~0.6;32708~0.6;32713~0.6;32724~0.6;32709~0.6;32726~0.6;32711~0.5;32715~0.5;32722~0.5;37849~0.5;32706~0.4;32707~0.4;32729~0.4;37844~0.4;37850~0.4;37858~0.4;32727~0.3;37851~0.3;45891~0.3;37845~0.3;37848~0.3;37847~0.2;37852~0.2;58068~0.2;37846~0.1;58067~0.1;10028~0.1;37859~0.1;47099~0
id=441036|name=a steamwork worker|level=81|race=457|class=1|bodytype=5|gender=2|texture=3|size=3|hp=7371|AC=393|maxdmg=4|attack_count=-1|attack_delay=30|runspeed=1.25|hp_regen_rate=1|mana_regen_rate=1|PhR=104|STR=310|STA=310|DEX=310|AGI=310|_INT=310|WIS=310|CHA=310|npc_aggro=1|trackable=1|exp_mod=100|spawns=gyrospirez~1~640~50
